review_priority,review_reasons,source_locator,std_id,std_label,category,year,response_label,std_response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures,prev_value,yoy_delta,flag_jump,flag_mismatch,mismatch_verdict,mismatch_reason,sum_total,flag_sum_violation
medium,warning; flag_sum_violation,2017년 탄소발자국 및 그린카드 국민 인지도 조사 보고서.pdf p.130,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2017,그렇지 않다,그렇지 않다,9.3,%,74,False,예전보다 친환경제품에 대한 관심이 늘었다,,예전보다 친환경제품에 대한 관심이 늘었다,,2017년 탄소발자국 및 그린카드 국민 인지도 조사 보고서.pdf,130,130,high,표에 '그렇다/비슷하다/그렇지 않다' 집계행이 함께 있어 응답 품목으로 포함했습니다. 동일 라벨 '비슷하다'가 원자료에 중복 표기되어 보입니다.,,,,,,,,178.9,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"10,000원 미만","10,000원 미만",8.1,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,1만원,1만원,8.8,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"10,001~10,500원","10,001~10,500원",10.2,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"10,501~11,000원","10,501~11,000원",15.5,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"11,001~12,000원","11,001~12,000원",20.2,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"12,001~13,000원","12,001~13,000원",16.3,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"13,001~14,000원","13,001~14,000원",4.6,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"14,001~15,000원","14,001~15,000원",6.2,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"15,001~20,000원","15,001~20,000원",8.2,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.52,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,2만원 초과,2만원 초과,2.0,%,748,False,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 1만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,52,52,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"50,000원 미만","50,000원 미만",7.5,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"50,000원","50,000원",8.4,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"50,001~52,500원","50,001~52,500원",17.5,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"52,501~55,000원","52,501~55,000원",25.2,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"55,001~60,000원","55,001~60,000원",20.1,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"60,001~65,000원","60,001~65,000원",11.2,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"65,001~70,000원","65,001~70,000원",3.7,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"70,001~75,000원","70,001~75,000원",3.7,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"75,001~100,000원","75,001~100,000원",2.0,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.54,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,"100,000원 초과","100,000원 초과",0.6,%,748,False,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,일반 소비재 5만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,54,54,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,100만원 미만,100만원 미만,7.5,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,100만원,100만원,8.5,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,101~105만원,101~105만원,15.5,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,106~110만원,106~110만원,25.6,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,111~120만원,111~120만원,21.2,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,121~130만원,121~130만원,13.1,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,131~140만원,131~140만원,3.5,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,141~150만원,141~150만원,2.0,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
medium,flag_sum_violation,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf p.56,친환경제품_추가지불의향,친환경제품 추가 지불 의향,구매 의향,2017,151~200만원,151~200만원,2.6,%,748,False,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,일반 내구재 100만원일 때 친환경 제품 지불 용의 금액,,2017년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,56,56,high,,,,,,,,,316.6,True
